combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
288,150,3.0,1.0,True,True,100,current,,154765.00137507915,3.443581735923179,-15837.50001847744,58.578856152513005,268.223572573794,23.226433430515065,2058,827,577,,,,,,,
108,75,3.0,1.0,True,True,100,current,,138420.0015336275,3.442628381533289,-13775.00012010336,57.019064124783355,239.89601652275132,26.55490767735666,2058,827,577,,,,,,,
168,100,3.0,1.0,True,True,100,current,,145025.00121310353,3.439516557380378,-12754.99987065792,57.712305025996535,251.34315634853297,25.267249757045672,2058,827,577,,,,,,,
354,200,3.0,1.25,True,True,25,current,,163560.00165238976,3.437307791762998,-16389.99976336956,59.61871750433275,283.4662073698263,22.570456754130223,2058,827,577,,,,,,,
44,50,3.0,1.0,True,True,25,current,,127952.50122755766,3.4369924783425434,-13890.00018388033,55.63258232235702,221.7547681586788,29.178814382896018,2058,827,577,,,,,,,
225,125,3.0,1.0,False,True,25,current,,136002.50129580498,3.4358890112742446,-14644.999904632568,44.54072790294627,235.70624141387344,26.523545706371195,1444,1441,577,,,,,,,
229,125,3.0,1.0,False,True,100,current,,139147.50120460987,3.4270160323996843,-13809.999904930592,44.367417677642976,241.15684784161155,25.380886426592795,1444,1441,577,,,,,,,
45,50,3.0,1.0,False,True,25,current,,122715.00159472227,3.424766147451192,-13452.500206530094,42.98093587521664,212.67764574475262,29.709141274238227,1444,1441,577,,,,,,,
284,150,3.0,1.0,True,True,25,current,,150767.50145286322,3.4220352798176186,-16672.500018179417,58.578856152513005,261.2954964521026,24.101068999028183,2058,827,577,,,,,,,
227,125,3.0,1.0,False,True,50,current,,136740.00122234225,3.421718573274826,-14734.999885857105,44.194107452339686,236.98440419816683,26.142659279778393,1444,1441,577,,,,,,,
164,100,3.0,1.0,True,True,25,current,,141027.5012908876,3.4216657460872435,-13589.999870359898,57.538994800693246,244.41508022684158,26.141885325558796,2058,827,577,,,,,,,
46,50,3.0,1.0,True,True,50,current,,128862.50117763877,3.419223359123884,-14020.000222325325,55.45927209705373,223.3318911224242,28.88726919339164,2058,827,577,,,,,,,
104,75,3.0,1.0,True,True,25,current,,134422.50161141157,3.4188893822708315,-14400.0000923872,56.32582322357019,232.9679404010599,27.429543245869777,2058,827,577,,,,,,,
179,100,3.0,1.25,False,True,100,current,,139262.501488477,3.416671186795029,-14024.99976426363,44.367417677642976,241.3561550926811,26.48891966759003,1444,1441,577,,,,,,,
165,100,3.0,1.0,False,True,25,current,,131440.00149309635,3.414829367574149,-13152.499893009663,44.54072790294627,227.79896272633684,27.319944598337948,1444,1441,577,,,,,,,
286,150,3.0,1.0,True,True,50,current,,151677.50140294433,3.413722695301867,-16762.499999403954,58.23223570190641,262.8726194158481,23.809523809523807,2058,827,577,,,,,,,
49,50,3.0,1.0,False,True,100,current,,125860.00150352716,3.411496814845728,-12720.000240206718,42.98093587521664,218.12825217249076,28.566481994459835,1444,1441,577,,,,,,,
169,100,3.0,1.0,False,True,100,current,,134585.00140190125,3.4065387770903874,-12317.499893307686,44.367417677642976,233.24956915407495,26.177285318559555,1444,1441,577,,,,,,,
166,100,3.0,1.0,True,True,50,current,,141937.5012409687,3.405954623643898,-13679.999851584435,57.19237435008665,245.99220319058702,25.850340136054424,2058,827,577,,,,,,,
106,75,3.0,1.0,True,True,50,current,,135332.50156149268,3.403066075403251,-14637.50012487173,56.1525129982669,234.54506336480534,27.137998056365404,2058,827,577,,,,,,,
47,50,3.0,1.0,False,True,50,current,,123452.50152125955,3.4028258227265837,-13582.50024497509,42.63431542461005,213.955808529046,29.32825484764543,1444,1441,577,,,,,,,
239,125,3.0,1.25,False,True,100,current,,142370.0015489757,3.4004741477976106,-15432.499785423279,44.88734835355286,246.74177044883137,25.727146814404435,1444,1441,577,,,,,,,
105,75,3.0,1.0,False,True,25,current,,126390.00173404813,3.3999656056752996,-13962.500115036964,44.0207972270364,219.0467967661146,28.32409972299169,1444,1441,577,,,,,,,
212,125,3.0,0.75,True,True,10,current,,140230.00126868486,3.398694429811707,-12019.99951928854,57.712305025996535,243.0329311415682,25.145772594752184,2058,827,577,,,,,,,
167,100,3.0,1.0,False,True,50,current,,132177.50141963363,3.3969908851643935,-13242.4998742342,44.194107452339686,229.0771255106302,26.93905817174515,1444,1441,577,,,,,,,
109,75,3.0,1.0,False,True,100,current,,129535.00164285302,3.396566416341175,-13337.500142753124,44.0207972270364,224.49740319385273,27.181440443213294,1444,1441,577,,,,,,,
353,200,3.0,1.25,False,True,10,current,,147225.00127121806,3.396320196363901,-15037.499736249447,45.06065857885615,255.15598140592385,24.896121883656512,1444,1441,577,,,,,,,
2,50,3.0,0.4,True,True,10,current,,115200.00047951937,3.3955798306982996,-10742.500003874302,55.11265164644714,199.6533803804495,29.09222597778851,2071,814,577,,,,,,,
272,150,3.0,0.75,True,True,10,current,,145027.50135943294,3.3919091240888712,-13589.999659657478,58.05892547660312,251.34748935776938,24.076773566569486,2058,827,577,,,,,,,
218,125,3.0,0.75,True,True,100,current,,145410.00108972192,3.3893041903346153,-14537.49977260828,58.578856152513005,252.0104005021177,24.101068999028183,2058,827,577,,,,,,,
342,200,3.0,1.0,True,True,10,current,,156860.0018133223,3.387938472093723,-14797.49980956316,59.44540727902946,271.8544225534182,22.570456754130223,2058,827,577,,,,,,,
278,150,3.0,0.75,True,True,100,current,,150207.50118047,3.3868485353004196,-15592.499915361404,59.09878682842288,260.3249587183189,23.03206997084548,2058,827,577,,,,,,,
338,200,3.0,0.75,True,True,100,current,,159775.00131607056,3.3853620718598667,-17332.500019073486,60.31195840554593,276.9064147592211,21.06413994169096,2058,827,577,,,,,,,
332,200,3.0,0.75,True,True,10,current,,154595.0014950335,3.3846970140056176,-14802.499822974205,59.61871750433275,267.9289453986716,22.108843537414966,2058,827,577,,,,,,,
285,150,3.0,1.0,False,True,25,current,,136982.5013254583,3.3820259591119353,-16035.000019967556,45.06065857885615,237.40468167323795,25.727146814404435,1444,1441,577,,,,,,,
107,75,3.0,1.0,False,True,50,current,,127127.5016605854,3.381355039426932,-14200.000147521496,43.67417677642981,220.32495955040798,27.943213296398895,1444,1441,577,,,,,,,
289,150,3.0,1.0,False,True,100,current,,140127.50123426318,3.3791382264026084,-15200.00002026558,44.71403812824957,242.85528810097605,24.58448753462604,1444,1441,577,,,,,,,
92,75,3.0,0.75,True,True,10,current,,126360.00129655004,3.3779959800208936,-11594.99990195036,55.80589254766031,218.99480294029468,27.769679300291543,2058,827,577,,,,,,,
358,200,3.0,1.25,True,True,100,current,,166540.00181138515,3.376352657172276,-18109.999739527702,61.005199306759096,288.6308523594197,21.671525753158406,2058,827,577,,,,,,,
192,125,3.0,0.5,True,True,10,current,,136415.00147357583,3.3759150394179884,-12927.499538213015,58.752166377816295,236.4211464013446,24.611273080660837,2058,827,577,,,,,,,
312,200,3.0,0.5,True,True,10,current,,151002.50166654587,3.375578942225438,-14817.499804347754,60.31195840554593,261.7027758518993,21.695821185617103,2058,827,577,,,,,,,
351,200,3.0,1.25,False,True,5,current,,146432.50127241015,3.3752793281975157,-15037.499736249447,45.06065857885615,253.78249787246128,24.965373961218837,1444,1441,577,,,,,,,
72,75,3.0,0.5,True,True,10,current,,123210.00164985657,3.3733059969860304,-10929.999850541353,56.1525129982669,213.5355314555573,27.453838678328474,2058,827,577,,,,,,,
287,150,3.0,1.0,False,True,50,current,,137720.00125199556,3.3725473469231777,-16125.000001192093,44.71403812824957,238.6828444575313,25.346260387811636,1444,1441,577,,,,,,,
98,75,3.0,0.75,True,True,100,current,,131540.0011175871,3.3702352160862916,-13752.500137388706,57.019064124783355,227.97227230084417,26.724975704567544,2058,827,577,,,,,,,
299,150,3.0,1.25,False,True,100,current,,145565.00157520175,3.3688310062408884,-16237.499779164791,45.407279029462735,252.279032192724,24.792243767313018,1444,1441,577,,,,,,,
210,125,3.0,0.75,True,True,5,current,,139022.5012600422,3.3680285977995488,-12019.99951928854,57.712305025996535,240.94021015605233,25.218658892128282,2058,827,577,,,,,,,
93,75,3.0,0.75,False,True,10,current,,118450.00145956874,3.3653048219988064,-11157.499924600124,43.327556325823224,205.2859644013323,28.80886426592798,1444,1441,577,,,,,,,
340,200,3.0,1.0,True,True,5,current,,155847.50180348754,3.3651565604013833,-14797.49980956316,59.44540727902946,270.09965650517773,22.643343051506317,2058,827,577,,,,,,,
270,150,3.0,0.75,True,True,5,current,,143820.00135079026,3.362324071030893,-13589.999659657478,58.05892547660312,249.2547683722535,24.149659863945576,2058,827,577,,,,,,,
268,150,3.0,0.6,True,True,100,current,,148137.50120669603,3.362237128318494,-15057.499926686287,59.09878682842288,256.73743709999314,22.69193391642371,2058,827,577,,,,,,,
357,200,3.0,1.25,False,True,50,current,,147235.0013013184,3.361004440703982,-15812.499803304672,45.75389948006933,255.17331248062115,24.272853185595565,1444,1441,577,,,,,,,
32,50,3.0,0.75,True,True,10,current,,119285.00126942992,3.360692793764955,-11479.999876022339,55.45927209705373,206.7331044530848,29.494655004859087,2058,827,577,,,,,,,
330,200,3.0,0.75,True,True,5,current,,153387.50148639083,3.357890839724863,-14802.499822974205,59.61871750433275,265.83622441315566,22.18172983479106,2058,827,577,,,,,,,
273,150,3.0,0.75,False,True,10,current,,131365.00127241015,3.35679760162441,-12952.499661445618,43.84748700173311,227.66897967488762,25.69252077562327,1444,1441,577,,,,,,,
252,150,3.0,0.5,True,True,10,current,,141755.00131577253,3.3561172874159797,-12674.999690502882,58.752166377816295,245.6759121590512,23.493683187560737,2058,827,577,,,,,,,
302,200,3.0,0.4,True,True,10,current,,149752.50130712986,3.3560771591643084,-14809.99980211258,60.13864818024264,259.5363974127034,21.366489618541767,2071,814,577,,,,,,,
132,100,3.0,0.5,True,True,10,current,,129615.0014282763,3.3530371626066686,-11174.999741762877,57.538994800693246,224.63605100221196,25.87463556851312,2058,827,577,,,,,,,
310,200,3.0,0.5,True,True,5,current,,150057.5016671419,3.3522032020169776,-14817.499804347754,60.31195840554593,260.06499422381614,21.7444120505345,2058,827,577,,,,,,,
152,100,3.0,0.75,True,True,10,current,,132537.50137478113,3.351493661638778,-11494.999589920044,57.538994800693246,229.7010422439881,26.239067055393583,2058,827,577,,,,,,,
213,125,3.0,0.75,False,True,10,current,,128180.00130951405,3.3514711716359336,-11382.49952107668,44.194107452339686,222.14904906328258,26.558171745152354,1444,1441,577,,,,,,,
33,50,3.0,0.75,False,True,10,current,,114170.00167697668,3.35085124054682,-11042.499898672104,42.287694974003465,197.86828713514157,30.15927977839335,1444,1441,577,,,,,,,
190,125,3.0,0.5,True,True,5,current,,135470.00147417188,3.350156474834816,-12927.499538213015,58.752166377816295,234.7833647732615,24.65986394557823,2058,827,577,,,,,,,
153,100,3.0,0.75,False,True,10,current,,123072.50161737204,3.348096700180152,-11057.499612569809,44.54072790294627,213.29722983946627,27.458448753462605,1444,1441,577,,,,,,,
70,75,3.0,0.5,True,True,5,current,,122265.00165045261,3.344976469253337,-10929.999850541353,56.1525129982669,211.8977498274742,27.50242954324587,2058,827,577,,,,,,,
90,75,3.0,0.75,True,True,5,current,,125152.50128790736,3.3438343172036835,-11594.99990195036,55.63258232235702,216.9020819547788,27.84256559766764,2058,827,577,,,,,,,
0,50,3.0,0.4,True,True,5,current,,113582.50048041344,3.343626190093811,-10742.500003874302,54.93934142114385,196.85008748771827,29.164654756156445,2071,814,577,,,,,,,
73,75,3.0,0.5,False,True,10,current,,114830.00181376934,3.3431989095431094,-10492.499873191118,43.500866551126514,199.01213485921897,28.566481994459835,1444,1441,577,,,,,,,
158,100,3.0,0.75,True,True,100,current,,137717.5011958182,3.3424233363550764,-13814.999889731407,58.4055459272097,238.6785116045376,25.19436345966958,2058,827,577,,,,,,,
355,200,3.0,1.25,False,True,25,current,,145580.00130057335,3.3424198734067794,-15752.4997651577,45.407279029462735,252.30502825056038,24.653739612188367,1444,1441,577,,,,,,,
38,50,3.0,0.75,True,True,100,current,,124465.00109046698,3.3416418244584016,-13262.500126361847,56.499133448873486,215.71057381363428,28.449951409135082,2058,827,577,,,,,,,
262,150,3.0,0.6,True,True,10,current,,141467.5015103817,3.3389427244305043,-13024.999758601189,58.578856152513005,245.1776455985818,23.785228377065113,2058,827,577,,,,,,,
133,100,3.0,0.5,False,True,10,current,,119680.00167176127,3.337811718331092,-10737.499764412642,44.367417677642976,207.41768054031417,27.146814404432135,1444,1441,577,,,,,,,
336,200,3.0,0.75,True,True,50,current,,155997.50125810504,3.3344114951586463,-18027.499980926514,59.96533795493934,270.359620897929,21.550048590864918,2058,827,577,,,,,,,
250,150,3.0,0.5,True,True,5,current,,140810.00131636858,3.331547295251093,-12674.999690502882,58.752166377816295,244.0381305309681,23.542274052478135,2058,827,577,,,,,,,
216,125,3.0,0.75,True,True,50,current,,141632.5010317564,3.330478012158888,-15232.499734461308,57.885615251299825,245.46360664082565,24.586977648202136,2058,827,577,,,,,,,
276,150,3.0,0.75,True,True,50,current,,146430.00112250447,3.328806490561735,-16344.999831914902,58.578856152513005,253.7781648570268,23.517978620019438,2058,827,577,,,,,,,
348,200,3.0,1.0,True,True,100,current,,159572.5015823543,3.3278422904179883,-17097.50018119812,59.96533795493934,276.55546201447885,21.477162293488824,2058,827,577,,,,,,,
130,100,3.0,0.5,True,True,5,current,,128670.00142887235,3.326704726995827,-11174.999741762877,57.538994800693246,222.99826937412885,25.923226433430514,2058,827,577,,,,,,,
99,75,3.0,0.75,False,True,100,current,,122740.00124305487,3.3263321911619874,-13315.000160038471,44.194107452339686,212.7209726916029,27.458448753462605,1444,1441,577,,,,,,,
30,50,3.0,0.75,True,True,5,current,,118077.50126078725,3.3247649423785193,-11479.999876022339,55.28596187175043,204.64038346756888,29.567541302235178,2058,827,577,,,,,,,
279,150,3.0,0.75,False,True,100,current,,135655.00105589628,3.323188707189894,-14954.999917149544,44.88734835355286,235.1039879651582,24.342105263157894,1444,1441,577,,,,,,,
150,100,3.0,0.75,True,True,5,current,,131330.00136613846,3.3207022248108524,-11494.999589920044,57.538994800693246,227.6083212584722,26.311953352769677,2058,827,577,,,,,,,
91,75,3.0,0.75,False,True,5,current,,116882.50146046281,3.3173362393386516,-11157.499924600124,43.327556325823224,202.5693266212527,28.912742382271468,1444,1441,577,,,,,,,
300,200,3.0,0.4,True,True,5,current,,148135.00130802393,3.316522604968946,-14809.99980211258,59.96533795493934,256.73310451997213,21.438918396909706,2071,814,577,,,,,,,
260,150,3.0,0.6,True,True,5,current,,140522.50151097775,3.315424582038225,-13024.999758601189,58.578856152513005,243.5398639704987,23.833819241982507,2058,827,577,,,,,,,
