label,days,win,loss,win_rate,total_pnl,mean_daily,stdev_daily,sharpe,max_dd,calmar,total_entries,total_stops,stop_rate
3.0,965,663,269,68.70466321243524,82203.99968968332,85.18549190640758,1473.9535497323532,0.9174493739072795,21319.999638795853,1.0068829420311916,6755,712,10.540340488527017
5.0,965,658,274,68.18652849740933,61038.99983519316,63.25284957014835,1415.6624226778956,0.7092848139412765,23575.000017285347,0.676128020360139,6755,816,12.079940784603997
10.0,965,638,294,66.1139896373057,45926.99901160598,47.592745089747126,1302.8404789081358,0.5798955578532033,26528.00131264329,0.45210235106932894,6755,1074,15.899333826794967
20.0,965,637,295,66.01036269430051,13082.999745562673,13.557512689702252,1112.8593548986369,0.19339266987689585,32120.00067718327,0.10636653567171012,6755,1812,26.824574389341226
50.0,965,471,461,48.80829015544042,-70768.99888196588,-73.3357501367522,811.6690785606912,-1.434290122888124,77619.99932967126,-0.23809081672327584,6755,2925,43.301258327165066
