combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,conditional_e6_enabled,conditional_e7_enabled,downday_threshold_pct,downday_reference,conditional_upday_e6_enabled,conditional_upday_e7_enabled,upday_threshold_pct,upday_reference,downday_theoretical_put_credit,upday_theoretical_call_credit,net_return_exit_pct,callside_min_upday_pct,base_entry_downday_callonly_pct,base_entry_upday_putonly_pct,movement_entry_pct,max_vix_entry,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
18,100,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,67852.00144653022,1.3797299169332873,-14255.999280124903,62.528216704288944,76.58239440917633,17.311435523114355,4110,2092,886,,,,,,,
368,600,1.75,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,95886.00170312822,1.3766463904591457,-30395.999500066042,67.97312430011199,107.37514188480203,11.312984496124031,4128,2123,893,,,,,,,
448,700,2.0,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,101900.0008559972,1.3760188664077218,-26867.00049047172,69.20492721164614,114.10974339977291,10.264498908032031,4121,2130,893,,,,,,,
29,100,2.0,1.0,False,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,63302.00107765198,1.3724320869307987,-13110.99981597066,46.3882618510158,71.44695381224828,20.606826801517066,3164,3038,886,,,,,,,
9,100,1.5,1.0,False,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,61289.001126378775,1.3711875427125708,-15603.999215602875,52.25733634311512,69.17494483789929,20.52006783493499,3538,2664,886,,,,,,,
449,700,2.0,1.0,False,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,96513.0007366389,1.3588404036548078,-27346.00041589141,53.86338185890257,108.07726846208163,12.496055538024613,3169,3082,893,,,,,,,
28,100,2.0,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,68184.00124663115,1.3416272385638857,-12016.999842271209,62.6410835214447,76.9571120165137,16.54886668291494,4103,2099,886,,,,,,,
8,100,1.5,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,62806.00111401081,1.332007413738354,-16039.999279305339,61.963882618510155,70.8871344401928,18.09593023255814,4128,2074,886,,,,,,,
458,700,2.25,1.0,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,102106.0009920448,1.3304999472261636,-25984.999401271343,68.98096304591266,114.34042664282732,9.878493317132442,4115,2136,893,,,,,,,
3,100,1.5,0.5,False,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,500,0,,,0.4,,,,52307.0010291487,1.3239804192961373,-10261.999629482627,53.04740406320542,59.03724721122878,18.72526851328434,3538,2664,886,,,,,,,
