combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
4,50,2.25,1.25,True,False,10,current,,104064.99876052141,2.51907557964019,-13125.000445768237,60.16713091922006,144.93732417899918,25.282308657465496,3188,402,718,,,,,,,
8,75,2.25,1.25,True,False,10,current,,105009.9989105761,2.4207385387834237,-14655.000286996365,60.16713091922006,146.25348037684694,24.41969887076537,3188,402,718,,,,,,,
9,75,2.5,1.25,True,False,10,current,,108704.99974377453,2.288569015852982,-19015.000477731228,61.42061281337048,151.39972109160797,23.52572145545797,3188,402,718,,,,,,,
11,75,3.0,1.25,True,False,10,current,,114094.9986796081,2.275572240077021,-17490.00045105815,61.14206128133704,158.90668339778287,23.902132998745294,3188,402,718,,,,,,,
10,75,2.75,1.25,True,False,10,current,,111444.99943949282,2.272757535079579,-16735.000383108854,61.00278551532033,155.21587665667525,23.729611041405267,3188,402,718,,,,,,,
0,25,2.25,1.25,True,False,10,current,,91934.9985421449,2.2726450452128004,-15365.000454559922,60.02785515320335,128.0431734570263,26.61543287327478,3188,402,718,,,,,,,
7,50,3.0,1.25,True,False,10,current,,109479.9989452213,2.227039447980647,-17470.000519007444,61.97771587743732,152.4791071660464,24.733375156838143,3188,402,718,,,,,,,
5,50,2.5,1.25,True,False,10,current,,99514.99948911369,2.157362544631527,-19775.00057838857,60.863509749303624,138.6002778399912,24.54516938519448,3188,402,718,,,,,,,
6,50,2.75,1.25,True,False,10,current,,103069.9994635582,2.143127719386252,-17495.000534504652,61.55988857938719,143.55153128629274,24.717691342534504,3188,402,718,,,,,,,
3,25,3.0,1.25,True,False,10,current,,99924.99953635037,2.100221473531637,-15230.000464767218,62.116991643454035,139.17130854644898,25.988080301129234,3188,402,718,,,,,,,
2,25,2.75,1.25,True,False,10,current,,95884.99965935946,2.0555086518075982,-16120.000625103712,61.55988857938719,133.5445677706956,25.8939774153074,3188,402,718,,,,,,,
1,25,2.5,1.25,True,False,10,current,,88029.99949708581,1.9617252833574195,-20750.000728443265,61.97771587743732,122.60445612407494,25.784190715181932,3188,402,718,,,,,,,
