combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
7,75,3.0,1.25,False,True,10,current,,139425.00151246786,3.7411665540917496,-11057.49989181757,43.003412969283275,237.92662374141273,28.777472527472526,1456,1474,586,,,,,,,
4,75,3.0,1.25,True,True,5,current,,147680.00150889158,3.737276788501945,-11494.999869167805,55.460750853242324,252.01365445203342,27.78841550981331,2089,841,586,,,,,,,
5,75,3.0,1.25,False,True,5,current,,138662.50153273344,3.7174142094731266,-11057.49989181757,43.003412969283275,236.6254292367465,28.846153846153843,1456,1474,586,,,,,,,
46,125,3.0,1.25,True,True,10,current,,157450.00137880445,3.659549742519523,-13634.999778568745,57.508532423208194,268.6860091788472,25.514600287218762,2089,841,586,,,,,,,
27,100,3.0,1.25,False,True,10,current,,141805.00130787492,3.650911018711328,-11589.999759197235,43.344709897610926,241.98805683937698,27.850274725274726,1456,1474,586,,,,,,,
44,125,3.0,1.25,True,True,5,current,,157062.50139907002,3.64909658847105,-13634.999778568745,57.508532423208194,268.0247464147953,25.562470081378653,2089,841,586,,,,,,,
26,100,3.0,1.25,True,True,10,current,,151612.50117257237,3.6398687033629376,-12027.49973654747,56.484641638225256,258.7244047313522,26.51986596457635,2089,841,586,,,,,,,
24,100,3.0,1.25,True,True,5,current,,151225.00119283795,3.629651824896999,-12027.49973654747,56.484641638225256,258.0631419673003,26.567735758736237,2089,841,586,,,,,,,
25,100,3.0,1.25,False,True,5,current,,141042.5013281405,3.62868648981076,-11589.999759197235,43.344709897610926,240.68686233471075,27.918956043956044,1456,1474,586,,,,,,,
47,125,3.0,1.25,False,True,10,current,,144795.00129565597,3.623391375667156,-12997.499780356884,43.68600682593857,247.09044589702384,27.09478021978022,1456,1474,586,,,,,,,
42,125,3.0,1.0,True,True,10,current,,152072.50146746635,3.6211920041131194,-12147.499726116657,57.84982935153583,259.5093881697378,25.34705600765917,2089,841,586,,,,,,,
45,125,3.0,1.25,False,True,5,current,,144032.50131592155,3.6012093766915436,-12997.499780356884,43.68600682593857,245.78925139235758,27.163461538461537,1456,1474,586,,,,,,,
43,125,3.0,1.0,False,True,10,current,,139990.0013947487,3.6010216093521557,-11509.999727904797,44.027303754266214,238.89078736305237,26.785714285714285,1456,1474,586,,,,,,,
66,150,3.0,1.25,True,True,10,current,,162105.0015375018,3.5983821624334933,-14439.999772310257,57.84982935153583,276.62969545648775,24.413595021541408,2089,841,586,,,,,,,
40,125,3.0,1.0,True,True,5,current,,151090.00147670507,3.5970043819301845,-12147.499726116657,57.84982935153583,257.832767025094,25.418860698898992,2089,841,586,,,,,,,
23,100,3.0,1.0,False,True,10,current,,135545.00166475773,3.591389061415796,-10827.499340325594,44.027303754266214,231.30546359173672,27.575549450549453,1456,1474,586,,,,,,,
64,150,3.0,1.25,True,True,5,current,,161717.5015577674,3.588470213116452,-14439.999772310257,57.84982935153583,275.96843269243584,24.46146481570129,2089,841,586,,,,,,,
14,75,3.0,1.75,True,True,10,current,,154190.00246196985,3.588044379927192,-15847.500202357769,55.80204778156996,263.1228710955117,27.90808999521302,2089,841,586,,,,,,,
3,75,3.0,1.0,False,True,10,current,,130495.0019057095,3.5855744930006694,-10827.499938309193,43.515358361774744,222.6877165626442,28.57142857142857,1456,1474,586,,,,,,,
2,75,3.0,1.0,True,True,10,current,,138565.00187143683,3.5817533886497386,-11264.999915659428,56.14334470989761,236.4590475621789,27.644806127333656,2089,841,586,,,,,,,
58,125,3.0,2.0,True,True,10,current,,171672.501835078,3.5783186668716636,-18122.499428987503,58.36177474402731,292.95648777317064,25.801819052178075,2089,841,586,,,,,,,
67,150,3.0,1.25,False,True,10,current,,147990.001321882,3.5722677034258203,-13802.499774098396,44.19795221843004,252.5426643718123,26.16758241758242,1456,1474,586,,,,,,,
56,125,3.0,2.0,True,True,5,current,,171395.0018171966,3.572156861256609,-18122.499428987503,58.36177474402731,292.4829382546017,25.8736237434179,2089,841,586,,,,,,,
41,125,3.0,1.0,False,True,5,current,,138632.5014039874,3.5650897254511054,-11509.999727904797,44.027303754266214,236.57423447779422,26.888736263736263,1456,1474,586,,,,,,,
12,75,3.0,1.75,True,True,5,current,,153020.00246793032,3.5639855533176137,-15885.00021725893,55.80204778156996,261.1262840749664,28.00382958353279,2089,841,586,,,,,,,
22,100,3.0,1.0,True,True,10,current,,144780.00151902437,3.5629575871078685,-10882.499718517065,57.33788395904437,247.06484900857401,26.376256582096698,2089,841,586,,,,,,,
0,75,3.0,1.0,True,True,5,current,,137582.50188067555,3.5541838345717203,-11264.999915659428,56.14334470989761,234.78242641753508,27.71661081857348,2089,841,586,,,,,,,
21,100,3.0,1.0,False,True,5,current,,134187.50167399645,3.5534063794988673,-10827.499340325594,44.027303754266214,228.98891070647858,27.67857142857143,1456,1474,586,,,,,,,
54,125,3.0,1.75,True,True,10,current,,166432.50191226602,3.5520799701772097,-17200.000123679638,57.84982935153583,284.01450838270654,25.538535184298706,2089,841,586,,,,,,,
65,150,3.0,1.25,False,True,5,current,,147227.5013421476,3.55099681184254,-13802.499774098396,44.19795221843004,251.24146986714607,26.236263736263737,1456,1474,586,,,,,,,
62,150,3.0,1.0,True,True,10,current,,154512.501629591,3.54947096772454,-13537.499841451645,58.19112627986348,263.6732109719983,24.34179033030158,2089,841,586,,,,,,,
1,75,3.0,1.0,False,True,5,current,,129137.50191494823,3.545759884402748,-10827.499938309193,43.515358361774744,220.37116367738605,28.674450549450547,1456,1474,586,,,,,,,
63,150,3.0,1.0,False,True,10,current,,140970.001424402,3.5404926096700353,-12899.999843239784,44.36860068259386,240.56314236246075,25.995879120879124,1456,1474,586,,,,,,,
34,100,3.0,1.75,True,True,10,current,,159210.00202208757,3.538573245620703,-15905.000174045563,56.484641638225256,271.68942324588323,26.639540449976064,2089,841,586,,,,,,,
20,100,3.0,1.0,True,True,5,current,,143797.5015282631,3.537145857932895,-10867.499708980322,57.33788395904437,245.38822786393018,26.448061273336528,2089,841,586,,,,,,,
52,125,3.0,1.75,True,True,5,current,,165262.50191822648,3.529171558167928,-17200.000123679638,57.84982935153583,282.01792136216125,25.634274772618475,2089,841,586,,,,,,,
60,150,3.0,1.0,True,True,5,current,,153530.0016388297,3.526160545779449,-13537.499841451645,58.19112627986348,261.99658982735446,24.413595021541408,2089,841,586,,,,,,,
15,75,3.0,1.75,False,True,10,current,,144270.00250414014,3.5195367133584026,-15410.000225007534,42.83276450511945,246.19454352242346,29.15521978021978,1456,1474,586,,,,,,,
32,100,3.0,1.75,True,True,5,current,,158040.00202804804,3.515567384609447,-16277.50017940998,56.484641638225256,269.69283622533794,26.735280038295834,2089,841,586,,,,,,,
38,100,3.0,2.0,True,True,10,current,,162037.5020058453,3.511569536742823,-17362.499530911446,56.8259385665529,276.5145085423981,26.854954523695547,2089,841,586,,,,,,,
74,150,3.0,1.75,True,True,10,current,,169505.00224620104,3.511185327477552,-17702.50005722046,58.02047781569966,289.25768301399495,24.70081378650072,2089,841,586,,,,,,,
36,100,3.0,2.0,True,True,5,current,,161760.00198796391,3.5058471608451325,-17362.499530911446,56.8259385665529,276.0409590238292,26.926759214935377,2089,841,586,,,,,,,
61,150,3.0,1.0,False,True,5,current,,139612.50143364072,3.505438113634809,-12899.999843239784,44.36860068259386,238.2465894772026,26.098901098901102,1456,1474,586,,,,,,,
72,150,3.0,1.75,True,True,5,current,,168335.0022521615,3.4899593901749224,-17702.50005722046,58.02047781569966,287.26109599344966,24.796553374820487,2089,841,586,,,,,,,
59,125,3.0,2.0,False,True,10,current,,158195.0017774105,3.4892256985118837,-17484.999430775642,44.027303754266214,269.9573409170828,27.64423076923077,1456,1474,586,,,,,,,
35,100,3.0,1.75,False,True,10,current,,148125.00217571855,3.489005999234028,-15467.500196695328,43.003412969283275,252.7730412554924,28.15934065934066,1456,1474,586,,,,,,,
13,75,3.0,1.75,False,True,5,current,,142615.00250026584,3.480957993614332,-15447.500239908695,42.83276450511945,243.37031143390075,29.29258241758242,1456,1474,586,,,,,,,
18,75,3.0,2.0,True,True,10,current,,153375.00229552388,3.4716600099014228,-17039.99959886074,56.14334470989761,261.732085828539,28.123504068932505,2089,841,586,,,,,,,
57,125,3.0,2.0,False,True,5,current,,157432.50174969435,3.4708576243826696,-17484.999430775642,44.027303754266214,268.65614633053644,27.747252747252748,1456,1474,586,,,,,,,
39,100,3.0,2.0,False,True,10,current,,151407.50216662884,3.4669690018689123,-16924.99955356121,43.344709897610926,258.3745770761584,28.46840659340659,1456,1474,586,,,,,,,
78,150,3.0,2.0,True,True,10,current,,171352.5019967556,3.46601069920189,-18992.499541044235,59.044368600682596,292.41041296374675,25.059837242699857,2089,841,586,,,,,,,
16,75,3.0,2.0,True,True,5,current,,153097.5022776425,3.465395468465198,-17039.99959886074,55.972696245733786,261.2585363099701,28.19530876017233,2089,841,586,,,,,,,
76,150,3.0,2.0,True,True,5,current,,171075.0019788742,3.460076387149805,-18992.499541044235,59.044368600682596,291.93686344517783,25.131641933939687,2089,841,586,,,,,,,
55,125,3.0,1.75,False,True,10,current,,152500.00184744596,3.4569629000176727,-16562.500125467777,43.85665529010239,260.2389110024675,27.266483516483515,1456,1474,586,,,,,,,
33,100,3.0,1.75,False,True,5,current,,146470.00217184424,3.4518088719560365,-15840.000202059746,43.003412969283275,249.9488091669697,28.296703296703296,1456,1474,586,,,,,,,
37,100,3.0,2.0,False,True,5,current,,150645.00213891268,3.448648009132214,-16924.99955356121,43.344709897610926,257.0733824896121,28.57142857142857,1456,1474,586,,,,,,,
75,150,3.0,1.75,False,True,10,current,,154112.50204890966,3.4271364778401403,-17065.0000590086,43.68600682593857,262.9906178309039,26.717032967032967,1456,1474,586,,,,,,,
53,125,3.0,1.75,False,True,5,current,,150845.00184357166,3.4202935570196753,-16562.500125467777,43.85665529010239,257.41467891394484,27.403846153846157,1456,1474,586,,,,,,,
19,75,3.0,2.0,False,True,10,current,,143910.00234484673,3.4052241132433805,-16602.499621510506,43.003412969283275,245.58020877960192,29.464285714285715,1456,1474,586,,,,,,,
73,150,3.0,1.75,False,True,5,current,,152457.50204503536,3.3923670115840663,-17065.0000590086,43.68600682593857,260.1663857423812,26.854395604395602,1456,1474,586,,,,,,,
17,75,3.0,2.0,False,True,5,current,,143147.50231713057,3.3860200590934793,-16602.499621510506,42.83276450511945,244.27901419305556,29.567307692307693,1456,1474,586,,,,,,,
79,150,3.0,2.0,False,True,10,current,,156415.00180661678,3.3788505177615384,-18354.999542832375,44.36860068259386,266.9197983048068,27.232142857142854,1456,1474,586,,,,,,,
77,150,3.0,2.0,False,True,5,current,,155652.50177890062,3.360973070860091,-18354.999542832375,44.36860068259386,265.61860371826043,27.335164835164832,1456,1474,586,,,,,,,
