combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,conditional_e6_enabled,conditional_e7_enabled,downday_threshold_pct,downday_reference,conditional_upday_e6_enabled,conditional_upday_e7_enabled,upday_threshold_pct,upday_reference,downday_theoretical_put_credit,upday_theoretical_call_credit,net_return_exit_pct,callside_min_upday_pct,base_entry_downday_callonly_pct,base_entry_upday_putonly_pct,movement_entry_pct,max_vix_entry,vix_early_exit_threshold,price_based_stop_points,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
1,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.4,,,,,,161977.9999859184,1.9053326345043355,-17035.00157237053,71.72264355362947,175.49079088398526,10.588095802703345,4217,2244,923,,,,,,,
0,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.4,,,,,,93378.0008571893,1.8814431349713763,-17338.999539852142,61.86348862405201,101.16793158958754,18.093431349300452,4217,2244,923,,,,,,,
2,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.4,,,,,,151604.0002540648,1.7453822269573747,-17035.00157237053,71.5059588299025,164.2513545547831,10.362817168603272,4217,2244,923,,,,,,,
3,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.4,,,,,,126555.00061012805,1.4109077429604922,-18471.999884739518,71.18093174431202,137.11267671736516,9.710694806734645,4217,2244,923,,,,,,,
4,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.4,,,,,,83253.99999754131,0.8570139919563314,-20088.999924376607,70.74756229685806,90.19934994316502,8.003319895660423,4217,2244,923,,,,,,,
5,100,1.75,1.25,True,False,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,150,0,,,0.4,,,,,,71851.00000439584,0.6503267883540282,-23003.99958537519,74.21451787648971,77.84507042729777,5.667536163149158,4217,2244,923,,,,,,,
