combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,conditional_e6_enabled,conditional_e7_enabled,downday_threshold_pct,downday_reference,conditional_upday_e6_enabled,conditional_upday_e7_enabled,upday_threshold_pct,upday_reference,downday_theoretical_put_credit,upday_theoretical_call_credit,net_return_exit_pct,callside_min_upday_pct,base_entry_downday_callonly_pct,base_entry_upday_putonly_pct,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
0,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,153250.0000013411,3.2757707887660317,-7905.0000535696745,69.0505548705302,188.9642416785957,15.474934036939313,3790,1887,811,,,,,,,
2,100,2.25,1.25,True,True,10,current,,25.0,8.0,True,True,0.3,open,True,False,0.4,open,1000,0,,,0.4,,157725.0002170354,3.2621819087565687,-8309.999741837382,69.79038224414303,194.4821211060856,14.768728004022122,3978,1699,811,,,,,,,
1,100,2.25,1.25,True,True,10,current,,25.0,8.0,False,True,0.4,open,True,False,0.4,open,1000,0,,,0.4,,151659.99999821186,3.240999554689238,-7905.0000535696745,68.9272503082614,187.0036991346632,15.594256846583354,3761,1916,811,,,,,,,
3,100,2.25,1.25,True,True,10,current,,25.0,8.0,True,True,0.4,open,True,False,0.4,open,1000,0,,,0.4,,154825.00019930303,3.2025183755664295,-8309.999741837382,69.66707768187423,190.90628877842545,14.968152866242038,3925,1752,811,,,,,,,
