combo_id,put_stop_buffer,min_put_credit,min_call_credit,one_sided_entries_enabled,fomc_t1_callonly_enabled,stop_buffer,entry_schedule,early_exit_time,put_only_max_vix,target_delta,train_net_pnl,train_sharpe,train_max_dd,train_win_rate,train_avg_net_per_day,train_stop_rate,train_total_entries,train_total_skipped,train_days,val_net_pnl,val_sharpe,val_max_dd,val_win_rate,val_avg_net_per_day,val_stop_rate,val_days
2,100,2.25,1.25,True,True,10,current,,25.0,8.0,117749.99929644167,2.651439779890492,-12955.000366792083,61.14206128133704,163.99721350479342,22.647427854454204,3188,402,718,,,,,,,
0,50,2.25,1.25,True,True,10,current,,25.0,8.0,107024.99867320061,2.6184684341071414,-12820.000417679548,60.863509749303624,149.05988673147718,24.607904642409036,3188,402,718,,,,,,,
1,75,2.25,1.25,True,True,10,current,,25.0,8.0,106784.9988822639,2.4907147711953925,-14230.000277981162,61.00278551532033,148.72562518421157,23.80803011292346,3188,402,718,,,,,,,
3,125,2.25,1.25,True,True,10,current,,25.0,8.0,113844.99900363386,2.468619210372785,-15790.000438913703,62.116991643454035,158.55849443403045,22.035759096612296,3188,402,718,,,,,,,
5,175,2.25,1.25,True,True,10,current,,25.0,8.0,122319.99930903316,2.463220439369936,-15955.000296458602,62.53481894150418,170.3621160292941,20.686951066499372,3188,402,718,,,,,,,
4,150,2.25,1.25,True,True,10,current,,25.0,8.0,115684.99856613576,2.398999894803261,-15335.000512227416,62.39554317548747,161.12116791940915,21.329987452948558,3188,402,718,,,,,,,
6,200,2.25,1.25,True,True,10,current,,25.0,8.0,119459.9990209192,2.3097622778959837,-17175.000048577785,63.231197771587745,166.3788287199432,20.216436637390213,3188,402,718,,,,,,,
