label,days,win,loss,win_rate,total_pnl,mean_daily,stdev_daily,sharpe,max_dd,calmar,total_entries,total_stops,stop_rate
3.0,965,715,217,74.09326424870466,284979.999614805,295.31606177699996,1305.1697623140537,3.5918677256495743,16115.0015437603,4.618035397993439,6755,1126,16.669133974833457
5.0,965,731,201,75.75129533678756,372076.9998316169,385.57202055089834,1324.4157870157908,4.621483776696478,15865.001186132431,6.124433779668254,6755,1281,18.963730569948186
10.0,965,741,191,76.78756476683938,868898.9989682436,900.4134704334131,1710.538685622538,8.356210145691307,16365.001006573439,13.865211157523179,6755,1771,26.21761658031088
20.0,965,784,148,81.24352331606217,2791922.9997679144,2893.184455718046,3331.1956757295225,13.787205517775,17850.00138655305,40.84495384914579,6755,2820,41.74685418208735
50.0,965,728,204,75.44041450777202,6603106.001250356,6842.596892487416,6741.766783556226,16.1119275827297,16490.00136733055,104.56848234852323,6755,4043,59.8519615099926
